callsign,freq_mhz,city,state,class,erp_kw,lat,lon,facility_id
KRZZ,93.300000,Washington,DC,,6.0,37.686944,-122.434167,1092
KSFM,102.500000,Washington,DC,,50.0,38.588889,-121.725,59598
KSKS,93.700000,Washington,DC,,68.0,37.0775,-119.433611,26924
KSKZ,98.100000,Washington,DC,,100.0,37.78,-100.46,60873
KSWD,94.100000,Washington,DC,,69.0,47.504722,-121.967778,20356
KTDA,91.700000,Washington,DC,,0.83,36.055556,-102.509444,94225
KTDZ,103.900000,Washington,DC,,28.0,64.9225,-147.715278,69405
KTKB-FM,101.900000,Washington,DC,,46.0,13.487778,144.826667,86158
KTWV,94.700000,Washington,DC,,52.0,34.224722,-118.063056,25437
KUPL,98.700000,Washington,DC,,24.0,45.516222,-122.732972,4114
KVIL,103.700000,Washington,DC,,99.0,32.588611,-96.968056,28624
KVLP,91.700000,Washington,DC,,0.57,35.139722,-103.743056,91794
KWYE,101.100000,Washington,DC,,10.0,36.93,-119.640833,18406
KXFG,92.900000,Washington,DC,,6.0,33.592861,-117.147444,63912
KXJM,107.500000,Washington,DC,,68.0,45.516222,-122.733,12551
KXL-FM,101.100000,Washington,DC,,97.0,45.516111,-122.733056,26932
KXQQ-FM,100.500000,Washington,DC,,100.0,36.008333,-115.005556,12560
KXRT,90.900000,Washington,DC,,0.5,33.8925,-94.823889,93247
KXSC,104.900000,Washington,DC,,6.0,37.322778,-121.754167,54478
KXTE,107.500000,Washington,DC,,24.5,35.965833,-115.500833,2100
KXZM,93.700000,Washington,DC,,0.41,37.159722,-121.908889,4698
KYKY,98.100000,Washington,DC,,90.0,38.574361,-90.325417,20358
KYMX,96.100000,Washington,DC,,50.0,38.635833,-121.553056,72116
KYRV,93.700000,Washington,DC,,25.0,38.739444,-121.213889,11273
KZJK,104.100000,Washington,DC,,100.0,45.058333,-93.124167,54425
KZMA,99.900000,Washington,DC,,4.2,36.661944,-90.487778,89496
KZOK-FM,102.500000,Washington,DC,,68.0,47.504722,-121.967778,20357
KZZO,100.500000,Washington,DC,,115.0,38.641667,-121.090278,65481
KZZY,103.500000,Washington,DC,,100.0,47.980278,-99.053056,17358
WAMU,88.500000,Washington,DC,,50.0,38.936111,-77.0925,65399
WBAV-FM,101.900000,Washington,DC,,99.0,35.2325,-81.276389,6587
WBBM-FM,96.300000,Washington,DC,,3.3,41.878889,-87.635556,9613
WBGB,103.300000,Washington,DC,,8.7,42.307611,-71.224083,9639
WBHB-FM,101.500000,Washington,DC,,50.0,39.828889,-77.552778,27401
WBMK,88.500000,Washington,DC,,0.6,38.177222,-83.406667,91590
WBMX,104.300000,Washington,DC,,4.1,41.878889,-87.635556,28621
WBUF,92.900000,Washington,DC,,76.0,42.953611,-78.876667,53699
WBZ-FM,98.500000,Washington,DC,,9.0,42.3075,-71.224167,1901
WBZZ,100.700000,Washington,DC,,14.5,40.472222,-79.994722,20351
WCBS-FM,101.100000,Washington,DC,,6.7,40.748333,-73.986111,9611
WCFS-FM,105.900000,Washington,DC,,4.1,41.878889,-87.635556,71283
WCMF-FM,96.500000,Washington,DC,,48.0,43.134769,-77.585167,1905
WCSP-FM,90.100000,Washington,DC,,36.0,38.962222,-77.026667,68950
WDBY,105.500000,Washington,DC,,0.9,41.521667,-73.635,67815
WDCH-FM,99.100000,Washington,DC,,45.0,39.03,-76.740278,72177
WDLJ,97.500000,Washington,DC,,2.55,38.609167,-89.393056,78414
WDSY-FM,107.900000,Washington,DC,,17.5,40.472222,-79.994722,18525
WDZH,98.700000,Washington,DC,,50.0,42.395,-83.149444,25448
WEAT,107.900000,Washington,DC,,100.0,26.763056,-80.205278,1918
WESC-FM,92.500000,Washington,DC,,95.0,35.137778,-82.608611,4679
WETA,90.900000,Washington,DC,,75.0,38.891667,-77.131944,65669
WFFI,93.700000,Washington,DC,,1.15,36.136111,-86.984444,18714
WGBZ,88.300000,Washington,DC,,50.0,38.386667,-75.290833,81959
WGKL,105.500000,Washington,DC,,10.0,45.804722,-87.170833,86354
WGMD,92.700000,Washington,DC,,2.6,38.704,-75.200167,55906
WGMS,89.100000,Washington,DC,,0.9,39.696389,-77.513889,25103
WGRR,103.500000,Washington,DC,,11.0,39.200278,-84.522778,72126
WGRX,104.500000,Washington,DC,,2.7,38.275278,-77.542778,62205
WHUR-FM,96.300000,Washington,DC,,16.5,38.950278,-77.079722,65707
WIAD,94.700000,Washington,DC,,20.5,38.963611,-77.105,9619
WIKG,92.100000,Washington,DC,,4.0,39.809444,-77.806111,39495
WINS-FM,92.300000,Washington,DC,,6.0,40.748333,-73.986111,58579
WIP-FM,94.100000,Washington,DC,,9.6,40.041556,-75.236528,28628
WJFK-FM,106.700000,Washington,DC,,20.0,38.874444,-77.223611,28625
WJGM,105.700000,Washington,DC,,25.0,30.374444,-82.028333,52032
WJMZ-FM,107.300000,Washington,DC,,100.0,34.701944,-82.605278,1303
WJYD,107.100000,Washington,DC,,6.0,39.664444,-82.851111,64717
WKQC,104.700000,Washington,DC,,96.0,35.251667,-80.686667,20338
WKRQ,101.900000,Washington,DC,,16.0,39.116389,-84.501944,11276
WKSI-FM,98.300000,Washington,DC,,1.75,39.177222,-78.264722,26998
WKTN,95.300000,Washington,DC,,3.5,40.644722,-83.566389,54588
WLIF,101.900000,Washington,DC,,13.5,39.418611,-76.554722,28637
WLIT-FM,93.900000,Washington,DC,,4.0,41.878889,-87.635556,70042
WLVQ,96.300000,Washington,DC,,18.0,39.971111,-83.027778,11277
WLVW,107.300000,Washington,DC,,19.5,38.950278,-77.079722,73252
WMAL-FM,105.900000,Washington,DC,,28.0,38.874444,-77.223333,70037
WMSX,96.100000,Washington,DC,,47.0,42.886111,-78.873611,1915
WNCX,98.500000,Washington,DC,,16.0,41.341111,-81.74,41390
WNEW-FM,102.700000,Washington,DC,,6.0,40.748333,-73.986111,25442
WNKS,95.100000,Washington,DC,,100.0,35.362222,-81.155278,53975
WOAR,88.300000,Washington,DC,,0.0,39.931667,-83.61,92040
WOGL,98.100000,Washington,DC,,9.6,40.041556,-75.2365,9622
WOMC,104.300000,Washington,DC,,190.0,42.469444,-83.115,28623
WPAI,90.700000,Washington,DC,,0.0,40.505556,-78.803333,90689
WPBB,98.700000,Washington,DC,,47.0,27.856389,-82.623889,18527
WPEG,97.900000,Washington,DC,,95.0,35.362222,-81.155278,6586
WPGC-FM,95.500000,Washington,DC,,50.0,38.863611,-76.911111,28632
WPRG,89.500000,Washington,DC,,0.25,31.262222,-89.861389,93113
WPXY-FM,97.900000,Washington,DC,,50.0,43.134769,-77.585167,53966
WQPO,100.700000,Washington,DC,,50.0,38.452222,-78.908889,39492
WQSR,102.700000,Washington,DC,,50.0,39.386389,-76.731111,63778
WQYK-FM,99.500000,Washington,DC,,99.0,27.931611,-82.401278,28619
WRCH,100.500000,Washington,DC,,7.5,41.703611,-72.8325,1910
WRKI,95.100000,Washington,DC,,29.5,41.493333,-73.429167,15391
WRMM-FM,101.300000,Washington,DC,,27.0,43.170278,-77.673056,1907
WSFS,104.300000,Washington,DC,,100.0,25.985833,-80.193611,29567
WSOC-FM,103.700000,Washington,DC,,100.0,35.251667,-80.686667,20339
WSQH,91.700000,Washington,DC,,18.0,32.399167,-89.083889,91176
WTIC-FM,96.500000,Washington,DC,,20.0,41.774167,-72.805556,66465
WTLX,100.500000,Washington,DC,,6.0,43.134444,-89.398889,4477
WTPT,93.300000,Washington,DC,,93.0,35.271944,-82.233333,4677
WUDE,94.300000,Washington,DC,,2.55,34.001111,-81.034722,83396
WUSN,99.500000,Washington,DC,,5.7,41.898889,-87.623056,28620
WVEE,103.300000,Washington,DC,,100.0,33.759167,-84.334722,63776
WWBX,104.100000,Washington,DC,,21.0,42.347222,-71.083056,26897
WWMX,106.500000,Washington,DC,,11.0,39.334611,-76.650861,74196
WWOF,103.100000,Washington,DC,,51.0,30.494167,-84.233333,9312
WWRE,105.100000,Washington,DC,,6.0,38.452222,-78.908889,73935
WXEX-FM,92.100000,Washington,DC,,1.8,43.419722,-70.8025,74067
WXMG,95.500000,Washington,DC,,21.0,39.675556,-82.676111,72311
WXRT,93.100000,Washington,DC,,6.7,41.898889,-87.623056,16853
WXYT-FM,97.100000,Washington,DC,,15.0,42.482778,-83.205278,9618
WYAZ,89.500000,Washington,DC,,85.0,32.801111,-89.942222,91703
WYCD,99.500000,Washington,DC,,17.5,42.453611,-83.163889,1089
WYGY,97.300000,Washington,DC,,2.55,39.200278,-84.522778,40915
WYKB,105.300000,Washington,DC,,3.9,30.501111,-81.587222,40483
WYRK,106.500000,Washington,DC,,50.0,42.886111,-78.873611,1908
WYUU,92.500000,Washington,DC,,50.0,27.842222,-82.814444,18512
WZEW,92.100000,Washington,DC,,20.5,30.523056,-88.108889,74287
WZGC,92.900000,Washington,DC,,64.0,33.807222,-84.339389,13805
WZLX,100.700000,Washington,DC,,21.5,42.347222,-71.083056,13806
WZMX,93.700000,Washington,DC,,17.0,41.562222,-72.845,1900
WZNE,94.100000,Washington,DC,,1.8,43.135278,-77.585278,6859
WZYZ,90.100000,Washington,DC,,0.03,35.734167,-85.459167,92532
WAFL,97.700000,Wilmington,DE,,3.0,38.9275,-75.488889,53482
WAOB-FM,106.700000,Wilmington,DE,,37.0,40.619722,-80.093333,52747
WAVD,97.100000,Wilmington,DE,,3.8,38.361389,-75.252778,53490
WCHK-FM,101.300000,Lincoln,DE,,6.0,38.856028,-75.483083,58763
WDEL-FM,101.700000,Wilmington,DE,,3.3,39.431444,-75.337028,51136
WHJB,107.100000,Wilmington,DE,,2.3,40.265,-79.34,72296
WJBR-FM,99.500000,Claymont,DE,,50.0,39.833889,-75.524167,14374
WKNZ,88.700000,Milton,DE,,0.0,38.891667,-75.58,90270
WKTT,97.500000,Wilmington,DE,,4.5,38.360833,-75.616667,53489
WMHS,88.100000,Wilmington,DE,,0.0,39.7575,-75.667222,90384
WMPH,91.700000,Wilmington,DE,,0.0,39.773056,-75.506944,6650
WOCM,98.100000,Selbyville,DE,,3.0,38.422222,-75.139722,2200
WSTW,93.700000,Wilmington,DE,,47.1,39.815833,-75.529722,16459
WUSX,98.500000,Bethany Beach,DE,,6.0,38.613056,-75.586667,4340
WVUD,91.300000,Newark,DE,,0.79,39.690556,-75.756389,69439
WXCY-FM,103.700000,Wilmington,DE,,37.0,39.564444,-76.101944,53488
WXDE,105.900000,Wilmington,DE,,6.0,38.643333,-75.216667,53487
WXHL-FM,89.100000,Wilmington,DE,,0.001,39.677222,-75.663056,73763
WYPO,106.900000,Frankford,DE,,4.5,38.3275,-75.197222,29564
KALK,97.700000,Sarasota,FL,,22.5,33.183611,-95.208889,51689
KDKL,88.300000,West Palm Beach,FL,,0.0,36.369722,-120.643944,85850
KDRH,91.300000,West Palm Beach,FL,,0.0,36.206389,-121.113611,9863
KHRI,90.700000,West Palm Beach,FL,,0.17,36.867222,-121.399444,78377
KIDG,92.100000,Bonita Springs,FL,,12.0,42.873889,-112.513333,87656
KIKF,104.900000,Hobe Sound,FL,,94.0,47.159444,-111.010833,22280
KKYS,104.700000,Sarasota,FL,,50.0,30.716389,-96.372222,54903
KLAX-FM,97.900000,Miami,FL,,33.0,34.163611,-118.195556,61638
KLBT,88.100000,W Palm Beach,FL,,30.0,29.914444,-94.285,86329
KLKA,88.500000,West Palm Beach,FL,,0.0,33.298611,-110.841111,82692
KLOX,90.900000,Titusville,FL,,0.0,41.058056,-94.370278,91587
KMVS,89.300000,Boca Raton,FL,,0.043,37.562222,-122.479444,91795
KPCS,89.700000,Pensacola,FL,,40.0,45.552778,-93.581667,93446
KQMC,90.100000,West Palm Beach,FL,,0.0,38.457778,-118.764444,79036
KREJ,101.700000,Titusville,FL,,50.0,37.233333,-98.662222,21791
KRTE-FM,107.300000,Daytona Beach Shores,FL,,8.9,38.04,-91.514722,79236
KSKB,99.100000,Titusville,FL,,44.0,41.689722,-92.358611,21790
KSNQ,98.300000,Bonita Springs,FL,,100.0,42.728333,-114.413333,87843
KSNS,91.500000,Titusville,FL,,0.0,37.233889,-98.665278,83614
KTPK,106.900000,Orlando,FL,,100.0,39.026111,-95.916944,67334
KVDG,90.900000,Boca Raton,FL,,1.5,31.908889,-102.066944,91761
KVID,88.500000,West Palm Beach,FL,,20.5,36.683333,-114.513333,76248
KVKL,91.100000,West Palm Beach,FL,,41.0,35.628056,-115.273333,88719
KVLT,88.500000,W Palm Beach,FL,,0.0,30.985556,-97.632222,86326
KVLW,88.100000,West Palm Beach,FL,,0.0,31.314722,-97.326667,86324
KVUD,89.500000,Boca Raton,FL,,13.0,28.8,-96.125556,91535
KWND,88.300000,Lakeland,FL,,35.0,37.175,-93.043056,51636
KYIX,104.900000,West Palm Beach,FL,,0.255,39.651111,-121.462361,7914
KYLA,92.700000,Ft Lauderdale,FL,,0.69,33.605556,-117.809722,9304
KYRA,92.700000,Ft. Lauderdale,FL,,3.1,34.205833,-118.817778,21689
KYZA,92.700000,Ft. Lauderdale,FL,,0.285,34.612222,-117.291667,1244
WAAZ-FM,104.700000,Crestview,FL,,100.0,30.766944,-86.585278,14495
WAFJ,88.300000,Lakeland,FL,,4.5,33.408056,-81.843333,54859
WAFZ-FM,92.100000,Naples,FL,,5.6,26.448333,-81.271389,47387
WAKJ,91.300000,Defuniak Springs,FL,,1.2,30.684722,-86.141111,68290
WAKU,94.100000,Tallahassee,FL,,3.0,30.076111,-84.301389,15532
WAMZ,97.500000,Naples,FL,,100.0,38.063889,-85.731111,11921
WANM,90.500000,Tallahassee,FL,,0.0,30.430278,-84.290833,21755
WAOA-FM,107.100000,W Palm Beach,FL,,100.0,28.136389,-80.703333,60387
WAOL,99.500000,Eastpoint,FL,,13.0,38.648611,-84.011667,56226
WAPB,91.700000,Holly Hill,FL,,0.2,30.453611,-83.404722,87426
WAPN,91.500000,Holly Hill,FL,,1.8,29.251667,-81.048056,53836
WAQV,90.900000,Ocala,FL,,5.0,29.03,-82.451111,40159
WARO,94.500000,Fort Myers,FL,,99.0,26.341389,-81.710556,66224
WAVV,101.100000,Naples,FL,,100.0,26.182778,-81.575,1154
WAWS,107.300000,Heathrow,FL,,25.0,32.166944,-81.901944,65607
WAYF,88.100000,Fort Meyers,FL,,0.05,26.588889,-80.212222,61507
WAYJ,89.500000,Naples,FL,,100.0,26.12,-81.682778,59831
WAYL,91.900000,Jacksonville,FL,,5.0,29.85,-81.330556,49963
WAYP,88.300000,Marianna,FL,,0.75,30.438361,-85.424167,40082
WAYR-FM,90.700000,Green Cove Springs,FL,,14.0,31.194167,-81.491667,77585
WAYT,88.100000,Tallahassee,FL,,17.0,30.668333,-83.969444,61193
WAYW,89.900000,Boca Raton,FL,,0.5,36.038056,-87.949167,91932
WBCG,98.900000,Bonita Springs,FL,,5.5,27.0025,-82.181667,82071
WBGF,93.500000,Belle Glade,FL,,15.5,26.683333,-80.7275,59661
WBLK,93.700000,West Palm Beach,FL,,47.0,42.886111,-78.873611,71215
WBVM,90.500000,Tampa,FL,,100.0,27.848611,-82.263333,5373
WCIE,91.500000,Lakeland,FL,,75.0,28.182222,-82.768306,60262
WCIF,106.300000,Melbourne,FL,,13.5,28.1375,-80.703056,21517
WCJM-FM,100.900000,Daytona Beach,FL,,6.0,32.854167,-85.135556,54863
WCJX,106.500000,Lake City,FL,,3.8,30.253889,-82.682222,9033
WCMQ-FM,92.300000,Miami,FL,,31.0,25.773333,-80.188333,61640
WCNO,89.900000,Cocoa,FL,,100.0,27.122222,-80.389167,47554
WCRJ,88.100000,Jacksonville,FL,,8.0,30.276111,-81.564167,48390
WDLV,88.700000,Fort Myers,FL,,75.0,26.422694,-81.630194,64256
WDNA,88.900000,Miami,FL,,7.4,25.54,-80.468611,4030
WDVH-FM,101.700000,Gainesville,FL,,3.0,29.608056,-82.850278,21797
WEAG-FM,106.300000,Starke,FL,,2.7,29.930556,-82.104444,16906
WECQ,92.100000,Destin,FL,,19.0,30.410556,-86.622778,19475
WEDR,99.100000,Miami,FL,,92.0,25.958333,-80.212222,71418
WEGS,91.700000,Titusville,FL,,20.0,30.622222,-87.086667,21792
WEJF,90.300000,Titusville,FL,,0.3,28.046944,-80.676111,51316
WFCF,88.500000,St. Augustine,FL,,10.0,29.854722,-81.335833,21688
WFCX,100.500000,Eastpoint,FL,,11.5,29.7325,-84.89,56224
WFFY,98.500000,Fort Myers,FL,,50.0,26.505,-81.852222,58276
WFIT,89.500000,Melbourne,FL,,4.7,28.064167,-80.623611,65631
WFLB,96.500000,Naples,FL,,100.0,34.780278,-79.045833,9078
WFLC,97.300000,Hollywood,FL,,98.0,25.967222,-80.209444,72984
WFLJ,89.300000,Lakeland,FL,,0.0,27.560278,-81.493611,93274
WFLM,104.500000,Port St. Lucie,FL,,50.0,27.421111,-80.356944,42065
WFLV,90.700000,West Palm Beach,FL,,38.0,26.588889,-80.212222,58363
WFRU,90.100000,Baker,FL,,0.0,30.706111,-84.6275,85909
WFSL,90.700000,Talleahassee,FL,,0.25,30.836667,-83.9825,93708
WFSQ,91.500000,Tallahasse,FL,,86.0,30.358611,-84.610556,21803
WFSU-FM,88.900000,Tallahassee,FL,,90.0,30.670278,-83.940556,21799
WFSW,89.100000,Tallahassee,FL,,100.0,30.367222,-85.924722,21798
WFSX-FM,92.500000,Bonita Springs,FL,,20.5,26.316944,-81.786944,50321
WFYY,103.100000,Winter Park,FL,,22.0,28.558889,-81.594167,25403
WGAC-FM,95.100000,Naples,FL,,5.7,33.485278,-82.201944,24423
WGCU-FM,90.100000,Fort Myers,FL,,100.0,26.815,-81.762222,69042
WGHR,106.300000,Palm Harbor,FL,,25.0,28.528056,-82.545833,26616
WGLF,104.100000,Tallahassee,FL,,100.0,30.451111,-84.011667,64559
WGMG,102.100000,Tallahassee,FL,,10.0,33.921667,-83.237222,48374
WGMX,94.300000,Marathon,FL,,26.5,24.691667,-81.108611,65663
WGNK,88.300000,Miami,FL,,6.0,25.873333,-80.483056,27304
WGSG,89.500000,Mayo,FL,,2.5,30.041667,-83.129167,68201
WGTT,91.500000,Enterprise,FL,,1.1,28.952222,-81.791389,93234
WHEL,93.700000,Fort Myers,FL,,43.0,26.505,-81.853889,66223
WHGN,91.900000,Homosassa,FL,,41.0,28.841389,-82.505833,11026
WHGV,99.500000,Fort Lauderdale,FL,,2.2,29.739444,-82.385833,76433
WHHZ,100.500000,Gainesville,FL,,44.0,29.608639,-82.849639,48703
WHIF,91.300000,Palatka,FL,,1.7,29.651944,-81.592222,53953
WHIJ,88.100000,Ocala,FL,,1.25,29.237778,-82.121111,40160
WHLG,101.300000,Stuart,FL,,3.3,27.275,-80.286389,27674
WHOG-FM,95.700000,Daytona Beach,FL,,48.0,29.236389,-81.072778,24365
WHQT,105.100000,Hollywood,FL,,98.0,25.967222,-80.209444,72982
WHXT,103.900000,Ft. Lauderdale,FL,,9.2,33.670278,-80.873611,50522
WHYZ,91.100000,Orlando,FL,,9.2,29.435556,-81.155833,92508
WIHN,96.700000,Longboat Key,FL,,3.9,40.476111,-89.033889,4617
WIIS,106.900000,Key West,FL,,5.7,24.555,-81.801389,72196
WIKS,101.900000,Naples,FL,,100.0,35.201944,-77.1875,72389
WILF,88.900000,Baker,FL,,87.0,31.303611,-87.047222,89620
WILN,105.900000,Panama City,FL,,50.0,30.178889,-85.781944,4125
WINK-FM,96.900000,Fort Myers,FL,,98.0,26.800278,-81.763333,22094
WIRK,103.100000,West Palm Beach,FL,,90.0,27.025278,-80.178611,1246
WJAQ,100.900000,Marianna,FL,,5.9,30.783611,-85.255,6748
WJCT-FM,89.900000,Jacksonville,FL,,98.0,30.280833,-81.57,73125
WJFH,91.700000,Lakeland,FL,,2.0,27.381111,-81.491111,81147
WJFX,107.900000,Maimi,FL,,3.2,41.023889,-85.064167,1065
WJGO,102.900000,Fort Myers,FL,,96.0,26.487778,-81.929444,25568
WJIS,88.100000,Lakeland,FL,,100.0,27.131667,-82.394167,54857
WJKV,90.900000,Jacksonville,FL,,41.0,30.276139,-81.564278,31936
WJLF,91.700000,Gainesville,FL,,2.55,29.711694,-82.390444,21506
WJLH,90.300000,Port Orange,FL,,15.0,29.373889,-81.180278,13917
WJLU,89.700000,Port Orange,FL,,10.0,29.008889,-80.974167,13936
WJPT,106.300000,Naples,FL,,50.0,26.487778,-81.929444,74080
WJSH,104.700000,Panama City Beach,FL,,6.0,30.665278,-90.080278,19616
WJUF,90.100000,Gainesville,FL,,21.0,28.7775,-82.468056,985
WJXR,92.100000,Macclenny,FL,,25.0,30.298333,-82.015278,73151
WJZS,106.100000,Live Oak,FL,,2.6,30.218611,-82.990556,37060
WKCA,97.700000,Eastpoint,FL,,3.7,38.175833,-83.407778,56222
WKFA,89.300000,Silver Springs,FL,,0.0,28.539444,-82.08,89697
WKGC-FM,90.700000,Panama City,FL,,100.0,30.295833,-85.661667,25562
WKIS,99.900000,Hollywood,FL,,98.4,25.968611,-80.222222,64001
WKKR,97.700000,Daytona Beach,FL,,3.1,32.565,-85.370278,22875
WKLG,102.100000,Key West,FL,,100.0,25.091389,-80.443611,73177
WKML,95.700000,Naples,FL,,100.0,34.780278,-79.045833,37252
WKPX,88.500000,Sunrise,FL,,3.0,26.177222,-80.256389,66342
WKRO-FM,93.100000,Daytona Beach,FL,,24.5,29.154167,-80.995833,5464
WKSM,99.500000,Meridian,FL,,50.0,30.413889,-86.627778,27467
WKTO,88.900000,Mims,FL,,25.0,29.025,-81.147778,42684
WKVJ,89.700000,West Palm Beach,FL,,4.4,44.573333,-73.675278,91724
WKYZ,101.700000,Palm Beach Gardens,FL,,100.0,24.661056,-81.419556,73170
WKZA,106.900000,Windermere,FL,,5.1,41.958611,-79.269722,48736
WKZF,102.300000,Longboat Key,FL,,4.1,40.722778,-89.511111,43877
WKZM,104.300000,Sarasota,FL,,25.0,27.275,-82.481667,11037
WLEY-FM,107.900000,Miami,FL,,21.0,41.934167,-88.072778,71282
WLFE,90.900000,Pembroke,FL,,0.0,25.325278,-80.404444,76516
WLFJ-FM,89.300000,Lakeland,FL,,41.0,34.940556,-82.412222,54856
WLFS,91.900000,Lakeland,FL,,23.5,32.157778,-80.991111,85801
WLLY-FM,99.500000,Clewiston,FL,,6.0,26.761667,-80.078333,24230
WLRN-FM,91.300000,Miami,FL,,47.0,25.979444,-80.196111,66339
WLSF,88.300000,Starke,FL,,7.0,29.909444,-82.100556,62344
WLVF-FM,90.300000,Haines City,FL,,0.75,28.113611,-81.623056,36500
WLYF,101.500000,Miami,FL,,100.0,25.966667,-80.211889,30827
WMBX,102.300000,West Palm Beach,FL,,100.0,27.025278,-80.178611,25756
WMEG,106.900000,Miami,FL,,24.5,18.113333,-66.051944,32157
WMFE-FM,90.700000,Orlando,FL,,98.2,28.602222,-81.093611,12857
WMFL,88.500000,West Palm Beach,FL,,7.7,25.325278,-80.404444,61088
WMFQ,92.900000,Ft. Lauderdale,FL,,50.0,29.079167,-82.091944,3058
WMFV,89.500000,Titusville,FL,,22.0,29.187778,-81.881944,9714
WMGV,103.300000,Naples,FL,,100.0,35.131944,-76.875556,48400
WMIE-FM,91.500000,Cocoa,FL,,20.0,28.355833,-80.746389,47548
WMJV,99.500000,Naples,FL,,16.5,35.201944,-77.1875,64648
WMKL,91.900000,West Palm Beach,FL,,50.0,25.761556,-80.819667,61087
WMKO,91.700000,Ft Myers,FL,,1.7,26.05285,-81.701244,69378
WMNF,88.500000,Tampa,FL,,6.65,27.819444,-82.260833,47459
WMXA,96.700000,Daytona Beach,FL,,3.5,32.565,-85.370278,22877
WMXJ,102.700000,Miami,FL,,98.0,25.967222,-80.209444,30840
WNCT-FM,107.900000,Naples,FL,,100.0,35.365278,-77.393889,54388
WNDD,92.500000,Ocala,FL,,3.2,29.739444,-82.385833,737
WNDN,107.900000,Chiefland,FL,,6.0,29.51525,-82.884722,72201
WNFB,94.300000,Windermere,FL,,50.0,30.128889,-82.880278,2877
WNFK,92.100000,Perry,FL,,6.0,30.088056,-83.496111,54918
WNRW,98.900000,Naples,FL,,43.0,38.191944,-85.519722,60706
WOCL,105.900000,Longwood,FL,,96.0,28.919444,-81.318889,10138
WOFM,89.100000,Longwood,FL,,1.85,36.003556,-83.942861,22014
WOGK,93.700000,Ocala,FL,,100.0,29.268056,-82.080833,49962
WOLR,91.300000,Live Oak,FL,,0.0,30.048889,-82.812222,73398
WOMX-FM,105.100000,Winter Park,FL,,94.0,28.580833,-81.075556,47746
WOYS,106.500000,Eastpoint,FL,,100.0,29.7325,-84.89,56218
WPAT-FM,93.100000,Miami,FL,,8.0,40.756111,-73.986667,51663
WPCS,89.500000,Pensacola,FL,,95.0,30.587778,-87.553611,52230
WPFL,105.100000,Century,FL,,8.6,31.119167,-87.268056,74576
WPHK,102.700000,Blountstown,FL,,13.0,30.454167,-85.042222,5892
WPIK,102.500000,Summerland Key,FL,,50.0,24.676667,-81.510833,73880
WPIO,89.300000,Titusville,FL,,7.1,28.580278,-80.85,21787
WPJC,88.300000,Boca Raton,FL,,1.5,40.886389,-88.644722,91342
WPLL,106.900000,Cross City,FL,,100.0,29.608639,-82.849639,73409
WPLV,95.700000,Pensacola,FL,,25.0,30.450556,-86.866389,52024
WPMJ,94.300000,Longboat Key,FL,,6.0,40.83,-89.498333,33882
WPOW,96.500000,Miami,FL,,98.0,25.967222,-80.209444,73893
WPOZ,88.300000,Orlando,FL,,98.4,28.601944,-81.093611,9876
WPRK,91.500000,Winter Park,FL,,1.3,28.591111,-81.348806,57473
WPSF,91.500000,W Palm Beach,FL,,1.2,26.709667,-80.9,83097
WPSM,91.100000,Ft. Walton Beach,FL,,11.0,30.410556,-86.622778,22811
WQCP,91.100000,Cocoa,FL,,85.0,27.435278,-80.361389,5488
WQCS,88.900000,Fort Pierce,FL,,100.0,27.421389,-80.356389,28545
WQHL-FM,98.100000,Live Oak,FL,,50.0,30.287222,-82.965556,15871
WQJS,88.500000,Cocoa,FL,,3.0,26.729444,-80.913611,84098
WRAZ-FM,106.300000,Miami,FL,,50.0,25.235278,-80.326389,61646
WRGP,88.100000,Miami,FL,,0.165,25.54,-80.468611,21777
WRGV,107.300000,West Palm Beach,FL,,50.0,30.611111,-87.6075,63931
WRHS,103.100000,Panama City,FL,,6.0,38.943611,-76.178611,70351
WRMA,95.700000,Miami,FL,,40.0,25.773333,-80.188333,48368
WRMF,97.900000,West Palm Beach,FL,,100.0,26.574833,-80.242194,20436
WROK-FM,95.900000,Palm Beach Gardens,FL,,25.0,27.818056,-80.621667,59536
WRPW,92.900000,Longboat Key,FL,,6.0,40.491111,-88.720556,15486
WRRJ,89.700000,Cocoa,FL,,0.175,28.381667,-80.608611,93959
WRUF-FM,103.700000,Gainesville,FL,,0.46,29.642778,-82.420278,66575
WRXD,96.500000,Miami,FL,,11.5,18.31,-65.794722,51428
WRXK-FM,96.100000,Estero,FL,,100.0,26.422778,-81.630278,73976
WSBZ,106.300000,Santa Rosa Beach,FL,,6.0,30.385278,-86.300833,40200
WSCC-FM,94.300000,Odessa,FL,,25.0,32.817778,-79.835556,31939
WSCF-FM,91.900000,Vero Beach,FL,,15.5,27.636111,-80.466389,9871
WSDF,100.500000,Naples,FL,,37.0,38.191889,-85.522556,53593
WSEB,91.300000,Englewood,FL,,62.0,26.863333,-82.298333,63899
