callsign,freq_mhz,city,state,class,erp_kw,lat,lon
WBBR,1.13,New York,NY,A,50.0,40.81094,-74.03958
WBEN,0.93,Buffalo,NY,B,5.0,42.97839,-78.95725
WBNR,1.26,Beacon,NY,B,1.0,41.49231,-73.97819
WBRV,0.9,Boonville,NY,D,1.0,43.51314,-75.36239
WBTA,1.49,Batavia,NY,C,1.0,42.97644,-78.18642
WBWD,0.54,Islip,NY,B,10.0,40.75178,-73.21344
WCDO,1.49,Sidney,NY,C,1.0,42.32342,-75.38211
WCGR,1.55,Canandaigua,NY,D,0.25,42.88117,-77.25025
WCHP,0.76,Champlain,NY,D,35.0,44.94558,-73.42958
WCJW,1.14,Warsaw,NY,D,8.0,42.72617,-78.11167
WCSS,1.49,Amsterdam,NY,C,1.0,42.96119,-74.17597
WDCX,0.99,Rochester,NY,B,5.0,43.23172,-77.86639
WDCZ,0.97,Buffalo,NY,B,5.0,42.74478,-78.88669
WDLA,1.27,Walton,NY,D,5.0,42.13619,-75.07961
WDLC,1.49,Port Jervis,NY,C,1.0,41.36369,-74.67767
WDNY,1.4,Dansville,NY,C,0.88,42.53867,-77.68222
WDOE,1.41,Dunkirk,NY,D,1.0,42.46367,-79.35561
WDRE,1.57,Riverhead,NY,B,1.0,40.91344,-72.65397
WEAV,0.96,Plattsburgh,NY,B,5.0,44.57422,-73.44792
WEBO,1.33,Owego,NY,D,5.0,42.09258,-76.25633
WEBR,1.44,Niagara Falls,NY,D,1.0,43.08117,-79.01617
WECK,1.23,Cheektowaga,NY,C,1.0,42.92422,-78.77781
WELM,1.41,Elmira,NY,B,5.0,42.11981,-76.80994
WENE,1.43,Endicott,NY,B,5.0,42.08231,-76.03103
WENI,1.45,Corning,NY,C,1.0,42.11647,-77.03969
WENT,1.34,Gloversville,NY,C,1.0,43.02508,-74.35236
WENU,1.41,South Glens Falls,NY,D,1.0,43.32925,-73.64789
WEOK,1.39,Poughkeepsie,NY,D,5.0,41.72064,-73.90764
WEPN,1.05,New York,NY,B,50.0,40.77678,-74.05181
WFAN,0.66,New York,NY,A,50.0,40.85983,-73.78542
WFBL,1.39,Syracuse,NY,B,5.0,43.15283,-76.19269
WFLR,1.57,Dundee,NY,B,1.0,42.54453,-76.99275
WFME,1.56,New York,NY,A,50.0,40.71678,-73.91736
WFNY,1.44,Gloversville,NY,B,5.0,43.03258,-74.35014
WGBB,1.24,Freeport,NY,C,1.0,40.64567,-73.57708
WGDJ,1.3,Rensselaer,NY,B,10.0,42.58981,-73.74317
WGGO,1.59,Salamanca,NY,D,5.0,42.17339,-78.68503
WGHQ,0.92,Kingston,NY,D,1.0,41.88703,-73.97097
WGNY,1.22,Newburgh,NY,D,10.0,41.53147,-74.11292
WGR,0.55,Buffalo,NY,B,5.0,42.76978,-78.84336
WGVA,1.24,Geneva,NY,C,1.0,42.86033,-77.01608
WGY,0.81,Schenectady,NY,A,50.0,42.79231,-74.01181
WHAM,1.18,Rochester,NY,A,50.0,43.082,-77.72472
WHAZ,1.33,Troy,NY,D,1.0,42.77647,-73.68567
WHCU,0.87,Ithaca,NY,B,5.0,42.46508,-76.37272
WHEN,0.62,Syracuse,NY,B,5.0,43.09228,-76.18908
WHIC,1.46,Rochester,NY,B,3.7,43.08311,-77.6475
WHLI,1.1,Hempstead,NY,D,10.0,40.68511,-73.60958
WHSQ,0.88,New York,NY,A,50.0,40.85983,-73.78542
WHTK,1.28,Rochester,NY,B,5.0,43.09839,-77.58333
WHUC,1.23,Hudson,NY,C,1.0,42.25369,-73.76206
WHVW,0.95,Hyde Park,NY,D,0.5,41.74619,-73.91236
WIBX,0.95,Utica,NY,B,5.0,43.10342,-75.34156
WICY,1.49,Malone,NY,C,1.0,44.84617,-74.26822
WINR,0.68,Binghamton,NY,B,5.0,42.11481,-75.85408
WINS,1.01,New York,NY,B,50.0,40.804,-74.10625
WIRY,1.34,Plattsburg,NY,C,1.0,44.67006,-73.44431
WIXT,1.23,Little Falls,NY,C,1.0,43.04258,-74.85819
WIZR,0.93,Johnstown,NY,D,1.0,42.99975,-74.357
WJDM,1.53,Mineola,NY,D,10.0,40.68511,-73.60958
WJIP,1.37,Ellenville,NY,D,5.0,41.73869,-74.39628
WJMP,1.07,Plattsburgh,NY,D,5.0,44.60422,-73.45514
WJTN,1.24,Jamestown,NY,C,0.5,42.10478,-79.25728
WKAJ,1.12,Saint Johnsville,NY,B,10.0,42.99981,-74.69125
WKAL,1.45,Rome,NY,C,1.0,43.20508,-75.47878
WKDM,1.38,New York,NY,B,5.0,40.82039,-74.06736
WKIP,1.45,Poughkeepsie,NY,C,1.0,41.70453,-73.88736
WKNY,1.49,Kingston,NY,C,1.0,41.93647,-74.00792
WKSN,1.34,Jamestown,NY,C,0.26,42.10478,-79.25728
WLEA,1.48,Hornell,NY,D,2.5,42.28758,-77.64611
WLIB,1.19,New York,NY,B,10.0,40.79678,-74.10125
WLID,1.37,Patchogue,NY,D,0.5,40.75456,-72.98539
WLIM,1.44,Medford,NY,D,1.0,40.79594,-72.99178
WLNA,1.42,Peekskill,NY,B,5.0,41.30869,-73.91625
WLNL,1.0,Horseheads,NY,D,5.0,42.15397,-76.84606
WLSV,0.79,Wellsville,NY,D,1.0,42.077,-77.92944
WLVL,1.34,Lockport,NY,C,1.0,43.17506,-78.71058
WLVY,1.6,Elmira Hts-Horsehds,NY,B,5.0,42.11981,-76.80994
WMAJ,1.23,Elmira,NY,C,1.0,42.07481,-76.77939
WMBO,1.34,Auburn,NY,C,1.0,42.95144,-76.58439
WMCA,0.57,New York,NY,B,5.0,40.75289,-74.10375
WMCR,1.6,Oneida,NY,D,1.0,43.0845,-75.69269
WMML,1.23,Glens Falls,NY,C,1.0,43.32925,-73.64789
WMSA,1.34,Massena,NY,C,0.91,44.90311,-74.88353
WNBF,1.29,Binghamton,NY,B,9.3,42.05814,-75.95381
WNER,1.41,Watertown,NY,D,3.5,43.94644,-75.94742
WNGZ,1.49,Watkins Glen,NY,C,0.88,42.35231,-76.86803
WNRS,1.42,Herkimer,NY,D,1.0,43.06119,-75.0285
WNYC,0.82,New York,NY,B,10.0,40.75289,-74.10375
WNYG,1.58,Patchogue,NY,B,10.0,40.79594,-72.99178
WNYH,0.74,Huntington,NY,D,25.0,40.85122,-73.43733
WNYY,1.47,Ithaca,NY,B,5.0,42.39175,-76.47467
WOEN,1.36,Olean,NY,D,1.0,42.10506,-78.39003
WOFX,0.98,Troy,NY,B,5.0,42.78231,-73.83483
WOKR,1.31,Canandaigua,NY,B,1.0,42.88894,-77.31886
WOLF,1.49,Syracuse,NY,C,1.0,43.05839,-76.16631
WOLY,1.45,Olean,NY,C,1.0,42.07619,-78.47372
WOPG,1.46,Albany,NY,B,5.0,42.62258,-73.80206
WOR,0.71,New York,NY,A,50.0,40.79733,-74.08958
WOSW,1.3,Fulton,NY,D,1.0,43.29478,-76.44272
WPDM,1.47,Potsdam,NY,D,1.0,44.64394,-75.05742
WPGO,0.82,Horseheads,NY,B,4.1,42.15397,-76.84606
WPIE,1.16,Trumansburg,NY,B,5.0,42.54503,-76.71017
WPTR,1.24,Schenectady,NY,C,1.0,42.81036,-73.98403
WRCK,1.48,Remsen,NY,D,5.0,43.32478,-75.17489
WRCR,1.7,Haverstraw,NY,B,10.0,41.18953,-74.01486
WRIV,1.39,Riverhead,NY,D,1.0,40.91539,-72.65731
WRKL,0.91,New City,NY,B,1.0,41.18119,-74.04764
WRNY,1.35,Rome,NY,D,0.5,43.20508,-75.48517
WROC,0.95,Rochester,NY,B,1.0,43.107,-77.59722
WROW,0.59,Albany,NY,B,5.0,42.57369,-73.78622
WRSB,1.6,Brockport,NY,D,0.3,43.19589,-77.95139
WRVP,1.31,Mount Kisco,NY,D,5.0,41.19369,-73.73903
WSDE,1.19,Cobleskill,NY,D,1.0,42.69064,-74.44403
WSFW,1.11,Seneca Falls,NY,D,1.0,42.91533,-76.77411
WSGO,1.44,Oswego,NY,D,1.0,43.41561,-76.46633
WSKO,1.26,Syracuse,NY,B,5.0,43.02561,-76.06492
WSLB,1.4,Ogdensburg,NY,C,1.0,44.70589,-75.46494
WSSV,1.16,Mechanicville,NY,B,5.0,42.92008,-73.70178
WSYR,0.57,Syracuse,NY,B,5.0,42.987,-76.15214
WTBQ,1.11,Warwick,NY,D,0.5,41.28092,-74.36239
WTLA,1.2,North Syracuse,NY,B,1.0,43.15172,-76.13242
WTLB,1.31,Utica,NY,B,5.0,43.05675,-75.27794
WTNY,0.79,Watertown,NY,B,1.0,43.94561,-75.94797
WTOR,0.77,Youngstown,NY,D,13.0,43.21811,-78.94783
WUFO,1.08,Amherst,NY,D,1.0,42.92422,-78.77781
WUSP,1.55,Utica,NY,D,1.0,43.11342,-75.25656
WUSW,1.27,Niagara Falls,NY,B,5.0,42.74478,-78.88669
WVOA,1.54,East Syracuse,NY,D,1.0,43.0945,-76.03297
WVOS,1.24,Liberty,NY,C,1.0,41.78175,-74.72989
WVOX,1.46,New Rochelle,NY,D,0.5,40.92761,-73.77458
WVSL,1.24,Saranac Lake,NY,C,1.0,44.31617,-74.1185
WWKB,1.52,Buffalo,NY,A,50.0,42.7695,-78.84253
WWLE,1.17,Cornwall,NY,D,0.8,41.44008,-74.07319
WWRL,1.6,New York,NY,B,25.0,40.79567,-74.05458
WWRV,1.33,New York,NY,B,10.0,40.84511,-74.01958
WWSC,1.45,Glens Falls,NY,C,1.0,43.31258,-73.59817
WWWS,1.4,Buffalo,NY,C,0.745,42.92617,-78.84086
WXRL,1.3,Lancaster,NY,B,5.0,42.88256,-78.63114
WXXI,1.37,Rochester,NY,B,5.0,43.10033,-77.57278
WYLF,0.85,Penn Yan,NY,D,1.0,42.66144,-77.12025
WYSL,1.04,Avon,NY,B,27.0,42.8545,-77.71056
WZRC,1.48,New York,NY,B,5.0,40.84511,-74.01958
WZUN,1.07,Sandy Creek-Pulaski,NY,D,2.5,43.60533,-76.12964
WABQ,1.0,Parma,OH,D,0.5,41.31978,-81.76847
WAIS,0.77,Buchtel,OH,D,1.0,39.43231,-82.20042
WAKR,1.59,Akron,OH,B,5.0,41.02061,-81.50539
WARF,1.35,Akron,OH,B,5.0,41.16811,-81.51233
WATH,0.97,Athens,OH,D,1.0,39.34453,-82.10569
WBBW,1.24,Youngstown,OH,C,1.0,41.08061,-80.64814
WBCO,1.54,Bucyrus,OH,D,0.5,40.76422,-82.93464
WBEX,1.49,Chillicothe,OH,C,1.0,39.33117,-82.99683
WBLL,1.39,Bellefontaine,OH,D,0.5,40.36811,-83.73383
WBNS,1.46,Columbus,OH,B,5.0,39.95172,-82.90628
WBTC,1.54,Uhrichsville,OH,D,0.25,40.42394,-81.36289
WBZI,1.5,Xenia,OH,D,0.5,39.71339,-83.91325
WCCD,1.46,Painesville,OH,B,1.0,41.73894,-81.23567
WCCR,1.26,Cleveland,OH,B,10.0,41.28617,-81.64261
WCHI,1.35,Chillicothe,OH,D,1.0,39.32117,-82.95239
WCHO,1.25,Washington Court Hou,OH,D,0.5,39.54978,-83.45269
WCIT,0.94,Lima,OH,D,0.25,40.72256,-84.08439
WCKY,1.53,Cincinnati,OH,A,50.0,39.06867,-84.6055
WCLT,1.43,Newark,OH,D,0.5,40.03394,-82.40208
WCSM,1.35,Celina,OH,D,0.5,40.53728,-84.58828
WCUE,1.15,Cuyahoga Falls,OH,B,5.0,41.20144,-81.52344
WCWA,1.23,Toledo,OH,C,1.0,41.637,-83.56439
WDAO,1.21,Dayton,OH,D,1.0,39.72672,-84.20633
WDBZ,1.23,Cincinnati,OH,C,1.0,39.11422,-84.49217
WDJO,1.48,Cincinnati,OH,B,4.5,39.212,-84.48883
WDLR,1.27,Marysville,OH,B,0.5,40.24617,-83.33047
WDLW,1.38,Lorain,OH,D,0.5,41.43006,-82.15181
WDPN,1.31,Alliance,OH,B,1.0,40.92617,-81.12789
WEDI,1.13,Eaton,OH,D,0.25,39.74867,-84.58383
WERE,1.49,Cleveland Heights,OH,C,1.0,41.51339,-81.60125
WERT,1.22,Van Wert,OH,D,0.25,40.872,-84.55411
WFIN,1.33,Findlay,OH,D,1.0,41.00861,-83.63528
WFOB,1.43,Fostoria,OH,B,1.0,41.10172,-83.39964
WFUN,0.97,Ashtabula,OH,B,5.0,41.8145,-80.77897
WGFT,1.33,Campbell,OH,D,0.5,41.08922,-80.61508
WGNZ,1.11,Fairborn,OH,D,5.0,39.66478,-83.94383
WGRI,1.05,Cincinnati,OH,B,2.5,38.96922,-84.68217
WHBC,1.48,Canton,OH,B,15.0,40.89756,-81.31928
WHIO,1.29,Dayton,OH,B,5.0,39.67894,-84.13022
WHIZ,1.24,Zanesville,OH,C,1.0,39.95561,-81.98347
WHK,1.42,Cleveland,OH,B,5.0,41.35839,-81.66736
WHKW,1.22,Cleveland,OH,B,50.0,41.30728,-81.68903
WHKZ,1.44,Warren,OH,B,5.0,41.1645,-80.84619
WHLO,0.64,Akron,OH,B,5.0,41.07978,-81.64567
WHTH,0.79,Heath,OH,D,1.0,40.05144,-82.46878
WILB,1.06,Canton,OH,D,15.0,40.83422,-81.42983
WILE,1.27,Cambridge,OH,D,0.83,40.03953,-81.6465
WIMA,1.15,Lima,OH,B,1.0,40.67978,-84.10939
WING,1.41,Dayton,OH,B,5.0,39.68228,-84.15911
WINT,1.33,Willoughby,OH,D,0.5,41.64922,-81.42344
WINW,1.52,Canton,OH,D,0.23,40.82333,-81.42875
WIOI,1.01,New Boston,OH,D,1.0,38.73008,-82.95267
WITO,1.23,Ironton,OH,C,1.0,38.53953,-82.67128
WIXZ,0.95,Steubenville,OH,D,1.0,40.447,-80.56814
WIZE,1.34,Springfield,OH,C,1.0,39.94256,-83.78742
WJER,1.45,Dover-New Philadelph,OH,C,1.0,40.51283,-81.45678
WJMO,1.3,Cleveland,OH,B,5.0,41.34117,-81.74153
WJYM,0.73,Bowling Green,OH,D,1.0,41.53256,-83.56522
WKBN,0.57,Youngstown,OH,B,5.0,40.98506,-80.59981
WKFI,1.09,Wilmington,OH,D,1.0,39.43672,-83.85575
WKNR,0.85,Cleveland,OH,B,50.0,41.31672,-81.73069
WKRC,0.55,Cincinnati,OH,B,5.0,39.00811,-84.44411
WKTX,0.83,Cortland,OH,D,1.0,41.41561,-80.73008
WKVX,0.96,Wooster,OH,D,1.0,40.79417,-81.90417
WLEC,1.45,Sandusky,OH,C,1.0,41.44117,-82.68714
WLGN,1.51,Logan,OH,D,1.0,39.52867,-82.38489
WLKR,1.51,Norwalk,OH,D,0.5,41.27922,-82.65628
WLOH,1.32,Lancaster,OH,D,0.5,39.70367,-82.5535
WLTP,0.91,Marietta,OH,D,5.0,39.36342,-81.50261
WLW,0.7,Cincinnati,OH,A,50.0,39.35311,-84.32494
WLYV,1.29,Bellaire,OH,D,1.0,40.03592,-80.77092
WMAN,1.4,Mansfield,OH,C,0.92,40.77033,-82.54322
WMNI,0.92,Columbus,OH,B,1.0,39.89228,-83.04742
WMOA,1.49,Marietta,OH,C,1.0,39.41925,-81.47622
WMOH,1.45,Hamilton,OH,C,1.0,39.40339,-84.5305
WMPO,1.39,Middleport-Pomeroy,OH,D,5.0,39.01036,-82.06597
WMRN,1.49,Marion,OH,C,1.0,40.61394,-83.12964
WNCO,1.34,Ashland,OH,C,1.0,40.84033,-82.35711
WNCR,0.93,Elyria,OH,B,1.0,41.2695,-82.00431
WNIO,1.39,Youngstown,OH,B,9.5,41.12144,-80.70119
WNXT,1.26,Portsmouth,OH,D,0.25,38.72264,-83.00142
WOBL,1.32,Oberlin,OH,B,1.0,41.26811,-82.211
WOHI,1.49,East Liverpool,OH,C,1.0,40.62978,-80.60231
WONE,0.98,Dayton,OH,B,5.0,39.66756,-84.16689
WONW,1.28,Defiance,OH,B,1.0,41.27894,-84.39717
WOUB,1.34,Athens,OH,C,0.5,39.32925,-82.09125
WPAY,1.52,Rossford,OH,B,0.5,41.50894,-83.55189
WPFB,0.91,Middletown,OH,D,1.0,39.51589,-84.35133
WPTW,1.57,Piqua,OH,B,0.25,40.14033,-84.26856
WQCD,1.55,Delaware,OH,D,0.5,40.29894,-83.04603
WQCT,1.52,Bryan,OH,D,0.5,41.47783,-84.57828
WRFD,0.88,Columbus-Worthington,OH,D,23.0,39.942,-83.02214
WRGM,1.44,Ontario,OH,D,1.0,40.76811,-82.61767
WRQX,0.6,Salem,OH,D,1.0,40.82978,-80.93008
WSAI,1.36,Cincinnati,OH,B,5.0,39.24756,-84.53106
WSPD,1.37,Toledo,OH,B,5.0,41.60089,-83.53633
WSRW,1.59,Hillsboro,OH,D,0.5,39.16617,-83.60686
WTAM,1.1,Cleveland,OH,A,50.0,41.28061,-81.62261
WTIG,0.99,Massillon,OH,D,0.25,40.83256,-81.56067
WTNS,1.56,Coshocton,OH,D,1.0,40.27508,-81.82681
WTTF,1.6,Tiffin,OH,D,0.5,41.12561,-83.23186
WTVN,0.61,Columbus,OH,B,5.0,39.87617,-82.98019
WULM,1.6,Springfield,OH,D,1.0,39.95311,-83.86856
WVSG,0.82,Columbus,OH,B,6.5,39.90922,-83.05658
WWOW,1.36,Conneaut,OH,D,5.0,41.92561,-80.54203
WWYC,1.56,Toledo,OH,D,1.0,41.61672,-83.62133
WXGT,1.58,Columbus,OH,B,3.2,40.06172,-82.94464
WXIC,0.66,Waverly,OH,D,1.0,39.13061,-83.01267
WYOH,1.54,Niles,OH,D,0.5,41.13228,-80.76092
WYPC,1.33,Wellston,OH,D,0.5,39.10619,-82.57878
WYTS,1.23,Columbus,OH,C,1.0,39.942,-83.02214
WYWO,1.57,Warren,OH,B,0.75,41.20617,-80.84119
KADA,1.23,Ada,OK,C,1.0,34.78508,-96.67917
KADS,1.24,Elk City,OK,C,1.0,35.38089,-99.40731
KAKC,1.3,Tulsa,OK,B,5.0,35.99456,-95.85778
KALV,1.43,Alva,OK,B,0.5,36.81836,-98.64425
KBEL,1.24,Idabel,OK,C,1.0,33.88178,-94.81967
KBIX,1.49,Muskogee,OK,C,1.0,35.78233,-95.37719
KCFO,0.97,Tulsa,OK,B,2.5,36.19619,-96.03972
KCLI,1.32,Clinton,OK,D,1.0,35.48339,-98.98203
KCRC,1.39,Enid,OK,B,1.0,36.41975,-97.87478
KEBC,1.56,Del City,OK,B,1.0,35.44061,-97.49031
KETU,1.12,Catoosa,OK,D,10.0,36.30703,-95.97306
KFTP,1.35,Duncan,OK,D,0.18,34.51203,-97.96836
KGFF,1.45,Shawnee,OK,C,1.0,35.35286,-96.87781
KGHM,1.34,Midwest City,OK,C,1.0,35.4995,-97.50947
KGND,1.47,Vinita,OK,D,0.5,36.64592,-95.12636
KGTO,1.05,Tulsa,OK,D,1.0,36.15981,-96.05278
KGWA,0.96,Enid,OK,B,1.0,36.43697,-97.92144
KGYN,1.21,Guymon,OK,B,22.0,36.67614,-101.38322
KJMU,1.34,Sand Springs,OK,C,0.5,36.13592,-96.0925
KKRX,1.05,Lawton,OK,D,0.25,34.59092,-98.35311
KMAD,1.55,Madill,OK,D,0.25,34.10675,-96.77528
KMFS,1.49,Guthrie,OK,C,1.0,35.88228,-97.39308
KMUS,1.38,Sperry,OK,B,7.0,36.26647,-95.97111
KNED,1.15,Mcalester,OK,B,1.0,34.93675,-95.73333
KOKB,1.58,Blackwell,OK,D,1.0,36.80975,-97.26422
KOKC,1.52,Oklahoma City,OK,A,50.0,35.33311,-97.50419
KOKL,1.24,Okmulgee,OK,C,1.0,35.60872,-95.97222
KOKP,1.02,Perry,OK,B,0.4,36.25978,-97.21725
KOTV,1.17,Tulsa,OK,A,50.0,36.14647,-95.8075
KPGM,1.5,Pawhuska,OK,D,0.5,36.76175,-96.19972
KPRV,1.28,Poteau,OK,D,1.0,35.01539,-94.65189
KQCV,0.8,Oklahoma City,OK,B,2.5,35.41256,-97.67419
KREF,1.4,Norman,OK,C,1.0,35.21783,-97.41058
KRMG,0.74,Tulsa,OK,B,50.0,36.08064,-96.28611
KRMP,1.14,Oklahoma City,OK,D,1.0,35.38728,-97.49919
KRXO,1.27,Claremore,OK,B,5.0,36.26536,-95.71053
KSEO,0.75,Durant,OK,D,0.22,34.03675,-96.42722
KSIW,1.45,Woodward,OK,C,1.0,36.42694,-99.40639
KSPI,0.78,Stillwater,OK,D,0.25,36.08228,-97.05392
KTBZ,1.43,Tulsa,OK,B,25.0,36.23675,-95.95556
KTJS,1.42,Hobart,OK,B,1.0,35.04922,-99.09703
KTLQ,1.35,Tahlequah,OK,D,1.0,35.89536,-94.95356
KTLR,0.89,Oklahoma City,OK,D,1.0,35.56644,-97.47475
KTLV,1.22,Midwest City,OK,D,0.25,35.39728,-97.45142
KTMC,1.4,Mcalester,OK,C,1.0,34.94953,-95.76722
KTOK,1.0,Oklahoma City,OK,B,5.8,35.35811,-97.46364
KTUZ,1.57,Catoosa,OK,D,1.0,36.26536,-95.71053
KUSH,1.6,Cushing,OK,D,5.0,35.987,-96.71114
KVIS,0.91,Miami,OK,B,1.0,36.89089,-94.78356
KVSO,1.24,Ardmore,OK,C,1.0,34.18175,-97.14697
KWEY,1.59,Weatherford,OK,D,1.0,35.55922,-98.72008
KWHW,1.45,Altus,OK,C,0.668,34.62647,-99.33647
KWON,1.4,Bartlesville,OK,C,1.0,36.76481,-95.95997
KWPN,0.64,Moore,OK,B,5.0,35.28922,-97.50253
KWSH,1.26,Wewoka,OK,B,1.0,35.16953,-96.54194
KXCA,1.38,Lawton,OK,B,1.0,34.59008,-98.36256
KXTD,1.53,Wagoner,OK,D,5.0,35.97511,-95.49192
KYAL,1.55,Sapulpa,OK,D,2.5,36.01897,-96.09889
KZLS,1.64,Enid,OK,B,10.0,36.11531,-97.75672
KZUE,1.46,El Reno,OK,D,0.5,35.50839,-97.90033
WBBZ,1.23,Ponca City,OK,C,1.0,36.69614,-97.05225
WKY,0.93,Oklahoma City,OK,B,5.0,35.562,-97.50697
KAGI,0.93,Grants Pass,OR,D,5.0,42.43761,-123.35867
KAGO,1.15,Klamath Falls,OR,D,5.0,42.2155,-121.79853
KAJO,1.27,Grants Pass,OR,D,10.0,42.43761,-123.35867
KAST,1.37,Astoria,OR,B,1.0,46.17511,-123.85069
KBBR,1.34,North Bend,OR,C,1.0,43.43261,-124.20956
KBCH,1.4,Lincoln City,OR,C,1.0,44.99067,-123.98039
KBKR,1.49,Baker,OR,C,1.0,44.78819,-117.81078
KBND,1.11,Bend,OR,B,10.0,44.10678,-121.24531
KBNP,1.41,Portland,OR,D,5.0,45.47317,-122.66119
KBNW,1.34,Bend,OR,C,1.0,44.07956,-121.28392
KBPS,1.45,Portland,OR,C,0.738,45.52664,-122.65211
KBZY,1.49,Salem,OR,C,1.0,44.8815,-122.98619
KCFM,1.25,Florence,OR,D,0.9,44.029,-124.09817
KCKX,1.46,Stayton,OR,D,1.0,44.80261,-122.73536
KCUP,1.23,Toledo,OR,C,1.0,44.63094,-123.94567
KDSO,1.3,Phoenix,OR,B,5.0,42.29542,-122.80531
KDUN,1.03,Reedsport,OR,B,50.0,43.73789,-124.07622
KDZR,0.86,Troutdale,OR,B,50.0,45.6465,-122.51481
KEED,1.45,Eugene,OR,C,1.0,44.0815,-123.11064
KEJO,1.24,Corvallis,OR,C,1.0,44.59372,-123.22622
KEX,1.19,Portland,OR,A,50.0,45.42206,-122.56703
KFIR,0.72,Sweet Home,OR,D,10.0,44.59511,-123.12731
KFJL,1.4,Central Point,OR,C,1.0,42.34847,-122.91531
KFLS,1.45,Klamath Falls,OR,C,1.0,42.20486,-121.76083
KGAL,1.58,Lebanon,OR,B,5.0,44.57344,-122.91925
KGDD,1.52,Oregon City,OR,D,5.0,45.47372,-122.66036
KGRV,0.7,Winston,OR,B,23.0,43.14428,-123.46036
KHSN,1.23,Coos Bay,OR,C,1.0,43.43261,-124.20956
KIHR,1.34,Hood River,OR,C,1.0,45.7015,-121.53592
KJDY,1.4,John Day,OR,C,1.0,44.42128,-118.95356
KKNX,0.84,Eugene,OR,D,1.0,44.0815,-123.11064
KKOR,1.23,Astoria,OR,C,1.0,46.19011,-123.82764
KLAD,0.96,Klamath Falls,OR,D,5.0,42.16278,-121.65167
KLBM,1.45,La Grande,OR,C,1.0,45.32903,-118.06772
KLOO,1.34,Corvallis,OR,C,1.0,44.59372,-123.22622
KLYC,1.26,Mcminnville,OR,B,1.0,45.23428,-123.13372
KMHS,1.42,Coos Bay,OR,D,1.0,43.36844,-124.20428
KNND,1.4,Cottage Grove,OR,C,0.95,43.76178,-123.07953
KOAC,0.55,Corvallis,OR,B,5.0,44.63481,-123.19494
KODL,1.44,The Dalles,OR,B,1.0,45.61983,-121.10092
KOHI,1.6,St. Helens,OR,D,1.0,45.854,-122.82094
KOHU,1.36,Hermiston,OR,B,4.3,45.86569,-119.31364
KOOR,1.01,Milwaukie,OR,D,4.5,45.484,-122.41231
KOPB,1.6,Eugene,OR,B,5.0,44.05122,-123.06453
KORE,1.05,Springfield-Eugene,OR,D,5.0,44.0815,-123.11064
KPAM,1.64,Lake Oswego,OR,B,10.0,45.47733,-122.75147
KPDQ,0.8,Portland,OR,B,1.0,45.47733,-122.75147
KPNW,1.12,Eugene,OR,B,50.0,43.9565,-123.03731
KPOJ,0.62,Portland,OR,B,25.0,45.42206,-122.56703
KQEN,1.24,Roseburg,OR,C,1.0,43.19289,-123.36203
KQRR,1.13,Mount Angel,OR,B,25.0,45.07622,-122.80869
KRCO,0.69,Prineville,OR,D,1.0,44.34094,-120.90781
KRDM,1.24,Redmond,OR,C,1.0,44.27789,-121.14669
KRJW,1.24,Altamont,OR,C,1.0,42.20486,-121.76083
KRSK,1.08,Portland,OR,B,50.0,45.55817,-122.48369
KRTA,0.61,Medford,OR,B,2.5,42.38736,-122.77086
KRVM,1.28,Eugene,OR,B,5.0,44.10067,-123.05286
KRYN,1.23,Gresham,OR,C,0.92,45.484,-122.41231
KSHO,0.92,Lebanon,OR,B,1.0,44.57344,-122.91925
KSJK,1.23,Talent,OR,C,1.0,42.22814,-122.74647
KSKR,1.49,Roseburg,OR,C,1.0,43.19289,-123.36203
KSLM,1.22,Salem,OR,D,1.0,44.95122,-122.97064
KSWB,0.84,Seaside,OR,B,1.0,45.98178,-123.91847
KTBR,0.95,Roseburg,OR,D,3.4,43.16872,-123.37564
KTDS,1.3,The Dalles,OR,D,1.0,45.58108,-121.13267
KTHH,0.99,Albany,OR,D,0.25,44.59594,-123.127
KTIL,1.59,Netarts,OR,B,5.0,45.45678,-123.87319
KTIX,1.24,Pendleton,OR,C,0.8,45.68486,-118.85583
KTMT,0.58,Ashland,OR,B,1.0,42.16403,-122.64892
KUFO,0.97,Portland,OR,B,5.0,45.51539,-122.73344
KUGN,0.59,Eugene,OR,B,5.0,44.10067,-123.05286
KUMA,1.29,Pendleton,OR,B,5.0,45.67347,-118.74775
KURY,0.91,Brookings,OR,D,1.0,42.04289,-124.24481
KWBY,0.94,Woodburn,OR,B,10.0,45.17594,-122.85036
KWIL,0.79,Albany,OR,B,1.0,44.6315,-123.01703
KWIP,0.88,Dallas,OR,B,5.0,44.929,-123.29067
KWRO,0.63,Coquille,OR,D,5.0,43.17122,-124.19956
KWVR,1.34,Enterprise,OR,C,1.0,45.39931,-117.25933
KXOR,0.66,Junction City,OR,D,10.0,44.20983,-123.18342
KXPD,1.04,Tigard,OR,D,2.2,45.47372,-122.66036
KXTG,0.75,Portland,OR,B,50.0,45.40122,-122.44758
KYKN,1.43,Keizer,OR,B,5.0,44.9265,-122.95647
KZGD,1.39,Hubbard,OR,B,3.4,45.17594,-122.85036
KZHC,1.23,Burns,OR,C,1.0,43.56458,-119.0605
KDKA,1.02,Pittsburgh,PA,A,50.0,40.55922,-79.95283
KQV,1.41,Pittsburgh,PA,D,5.0,40.36422,-79.81256
KYW,1.06,Philadelphia,PA,A,50.0,40.10344,-75.2485
